"var","param","est","se","mean_MR","N","bic","mean_pm25","mean_temp"
"Only Metropolitan region","(Intercept)",-5.14032603472908,0.0376687498395144,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","pm25Exp_10ug",0.0518707497624674,0.00554202620098125,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","landTemp",-0.00974233794941137,0.000628495776700677,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2002-2",-0.0295695902451304,0.0280000851865776,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2002-3",0.0931174013649134,0.0331932952270828,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2002-4",0.152161052402226,0.0321238559794536,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2003-1",0.0583258756436892,0.0299640659329403,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2003-2",-0.0186068588048095,0.0293800020214275,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2003-3",0.0955283068944962,0.0308013475881581,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2003-4",0.115762180554692,0.0276473952531974,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2004-1",-0.00990774308534784,0.0263045698164751,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2004-2",0.0721044957817154,0.0343256730465123,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2004-3",0.0993392098279961,0.0352257076025714,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2004-4",0.0723481542230901,0.0329402313480968,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2005-1",0.00671340293134703,0.0236530732382906,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2005-2",0.0186450369340208,0.0224683154308041,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2005-3",0.0297222914891241,0.0273897193232957,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2005-4",0.0713309705649293,0.0314857354988236,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2006-1",-0.0384135048219177,0.0303678804202365,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2006-2",-0.112531959180446,0.0308287764042521,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2006-3",0.0402868024908153,0.0324249608353158,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2006-4",0.0757270380836987,0.0260113376195511,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2007-1",-0.0488711479080121,0.0298485086927685,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2007-2",0.0379783933520523,0.031809738063098,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2007-3",0.15114833963606,0.0272908393776237,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2007-4",0.0839248967422672,0.0336344029987836,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2008-1",-0.0374634644185821,0.0319013343815229,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2008-2",-0.145768845898752,0.0277726194206775,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2008-3",-0.044227308142169,0.0338468353313784,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2008-4",0.00862697532760563,0.0328545524968939,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2009-1",-0.0583088287281361,0.0336831680695015,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
"Only Metropolitan region","year_quarter2009-2",-0.130319960893802,0.0369355663246972,5.72925810893617,11232,67636.8809358909,25.7873981021897,27.8225462204143
